,id,target,filename,name,preprocessed_filename
135,30e92e515,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/30e92e515.hdf5,30e92e515,/media/viktor/T7/gravitational-waves-kaggle-2022/train/30e92e515.npy
136,317e19923,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/317e19923.hdf5,317e19923,/media/viktor/T7/gravitational-waves-kaggle-2022/train/317e19923.npy
137,32179f0ec,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/32179f0ec.hdf5,32179f0ec,/media/viktor/T7/gravitational-waves-kaggle-2022/train/32179f0ec.npy
138,323bd9224,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/323bd9224.hdf5,323bd9224,/media/viktor/T7/gravitational-waves-kaggle-2022/train/323bd9224.npy
139,333198dd7,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/333198dd7.hdf5,333198dd7,/media/viktor/T7/gravitational-waves-kaggle-2022/train/333198dd7.npy
140,3361473ed,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3361473ed.hdf5,3361473ed,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3361473ed.npy
141,33c1d3a53,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/33c1d3a53.hdf5,33c1d3a53,/media/viktor/T7/gravitational-waves-kaggle-2022/train/33c1d3a53.npy
142,3417bb420,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3417bb420.hdf5,3417bb420,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3417bb420.npy
143,349d20d4d,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/349d20d4d.hdf5,349d20d4d,/media/viktor/T7/gravitational-waves-kaggle-2022/train/349d20d4d.npy
144,34e55c0cc,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/34e55c0cc.hdf5,34e55c0cc,/media/viktor/T7/gravitational-waves-kaggle-2022/train/34e55c0cc.npy
145,353500935,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/353500935.hdf5,353500935,/media/viktor/T7/gravitational-waves-kaggle-2022/train/353500935.npy
146,355ad9213,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/355ad9213.hdf5,355ad9213,/media/viktor/T7/gravitational-waves-kaggle-2022/train/355ad9213.npy
147,356b29584,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/356b29584.hdf5,356b29584,/media/viktor/T7/gravitational-waves-kaggle-2022/train/356b29584.npy
148,358782926,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/358782926.hdf5,358782926,/media/viktor/T7/gravitational-waves-kaggle-2022/train/358782926.npy
149,35988fca2,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/35988fca2.hdf5,35988fca2,/media/viktor/T7/gravitational-waves-kaggle-2022/train/35988fca2.npy
150,361f0aabf,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/361f0aabf.hdf5,361f0aabf,/media/viktor/T7/gravitational-waves-kaggle-2022/train/361f0aabf.npy
151,363b97e4c,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/363b97e4c.hdf5,363b97e4c,/media/viktor/T7/gravitational-waves-kaggle-2022/train/363b97e4c.npy
152,366ed658d,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/366ed658d.hdf5,366ed658d,/media/viktor/T7/gravitational-waves-kaggle-2022/train/366ed658d.npy
153,36acfee58,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/36acfee58.hdf5,36acfee58,/media/viktor/T7/gravitational-waves-kaggle-2022/train/36acfee58.npy
154,36b58c6a6,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/36b58c6a6.hdf5,36b58c6a6,/media/viktor/T7/gravitational-waves-kaggle-2022/train/36b58c6a6.npy
155,385cb9223,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/385cb9223.hdf5,385cb9223,/media/viktor/T7/gravitational-waves-kaggle-2022/train/385cb9223.npy
156,38b48b464,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/38b48b464.hdf5,38b48b464,/media/viktor/T7/gravitational-waves-kaggle-2022/train/38b48b464.npy
157,390be90e6,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/390be90e6.hdf5,390be90e6,/media/viktor/T7/gravitational-waves-kaggle-2022/train/390be90e6.npy
158,39df37ce4,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/39df37ce4.hdf5,39df37ce4,/media/viktor/T7/gravitational-waves-kaggle-2022/train/39df37ce4.npy
159,3a7c4e34b,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3a7c4e34b.hdf5,3a7c4e34b,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3a7c4e34b.npy
160,3a8976f92,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3a8976f92.hdf5,3a8976f92,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3a8976f92.npy
161,3aac33909,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3aac33909.hdf5,3aac33909,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3aac33909.npy
162,3b369542d,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3b369542d.hdf5,3b369542d,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3b369542d.npy
163,3c0375e76,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3c0375e76.hdf5,3c0375e76,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3c0375e76.npy
164,3c0a9189a,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3c0a9189a.hdf5,3c0a9189a,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3c0a9189a.npy
165,3c89d38a7,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3c89d38a7.hdf5,3c89d38a7,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3c89d38a7.npy
166,3cb90297e,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3cb90297e.hdf5,3cb90297e,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3cb90297e.npy
167,3cf68ada2,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3cf68ada2.hdf5,3cf68ada2,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3cf68ada2.npy
168,3e6247cc0,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3e6247cc0.hdf5,3e6247cc0,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3e6247cc0.npy
169,3f7ce17c9,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3f7ce17c9.hdf5,3f7ce17c9,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3f7ce17c9.npy
170,3feb0cf04,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/3feb0cf04.hdf5,3feb0cf04,/media/viktor/T7/gravitational-waves-kaggle-2022/train/3feb0cf04.npy
171,406c335da,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/406c335da.hdf5,406c335da,/media/viktor/T7/gravitational-waves-kaggle-2022/train/406c335da.npy
172,407a9d0a3,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/407a9d0a3.hdf5,407a9d0a3,/media/viktor/T7/gravitational-waves-kaggle-2022/train/407a9d0a3.npy
173,418eb68bc,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/418eb68bc.hdf5,418eb68bc,/media/viktor/T7/gravitational-waves-kaggle-2022/train/418eb68bc.npy
174,42498de2c,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/42498de2c.hdf5,42498de2c,/media/viktor/T7/gravitational-waves-kaggle-2022/train/42498de2c.npy
175,42761bafa,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/42761bafa.hdf5,42761bafa,/media/viktor/T7/gravitational-waves-kaggle-2022/train/42761bafa.npy
176,4457d6c44,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4457d6c44.hdf5,4457d6c44,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4457d6c44.npy
177,451ced0f0,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/451ced0f0.hdf5,451ced0f0,/media/viktor/T7/gravitational-waves-kaggle-2022/train/451ced0f0.npy
178,4528f13cc,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4528f13cc.hdf5,4528f13cc,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4528f13cc.npy
179,4548f2771,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4548f2771.hdf5,4548f2771,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4548f2771.npy
180,462fec2d4,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/462fec2d4.hdf5,462fec2d4,/media/viktor/T7/gravitational-waves-kaggle-2022/train/462fec2d4.npy
181,473a87d34,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/473a87d34.hdf5,473a87d34,/media/viktor/T7/gravitational-waves-kaggle-2022/train/473a87d34.npy
182,48112f9b3,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/48112f9b3.hdf5,48112f9b3,/media/viktor/T7/gravitational-waves-kaggle-2022/train/48112f9b3.npy
183,485be3a9b,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/485be3a9b.hdf5,485be3a9b,/media/viktor/T7/gravitational-waves-kaggle-2022/train/485be3a9b.npy
184,48aa5b411,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/48aa5b411.hdf5,48aa5b411,/media/viktor/T7/gravitational-waves-kaggle-2022/train/48aa5b411.npy
185,48e0a7e76,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/48e0a7e76.hdf5,48e0a7e76,/media/viktor/T7/gravitational-waves-kaggle-2022/train/48e0a7e76.npy
186,493e475c7,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/493e475c7.hdf5,493e475c7,/media/viktor/T7/gravitational-waves-kaggle-2022/train/493e475c7.npy
187,4ad83b3e8,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4ad83b3e8.hdf5,4ad83b3e8,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4ad83b3e8.npy
188,4ae1b9820,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4ae1b9820.hdf5,4ae1b9820,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4ae1b9820.npy
189,4b38ce792,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4b38ce792.hdf5,4b38ce792,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4b38ce792.npy
190,4b4587083,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4b4587083.hdf5,4b4587083,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4b4587083.npy
191,4b470699d,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4b470699d.hdf5,4b470699d,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4b470699d.npy
192,4c540bb3b,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4c540bb3b.hdf5,4c540bb3b,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4c540bb3b.npy
193,4c7c40afb,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4c7c40afb.hdf5,4c7c40afb,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4c7c40afb.npy
194,4e7400077,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4e7400077.hdf5,4e7400077,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4e7400077.npy
195,4f61f078b,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4f61f078b.hdf5,4f61f078b,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4f61f078b.npy
196,4f6fb7aec,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/4f6fb7aec.hdf5,4f6fb7aec,/media/viktor/T7/gravitational-waves-kaggle-2022/train/4f6fb7aec.npy
197,5239e63bb,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/5239e63bb.hdf5,5239e63bb,/media/viktor/T7/gravitational-waves-kaggle-2022/train/5239e63bb.npy
198,531bb4e66,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/531bb4e66.hdf5,531bb4e66,/media/viktor/T7/gravitational-waves-kaggle-2022/train/531bb4e66.npy
199,537efb3fd,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/537efb3fd.hdf5,537efb3fd,/media/viktor/T7/gravitational-waves-kaggle-2022/train/537efb3fd.npy
200,546066aa9,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/546066aa9.hdf5,546066aa9,/media/viktor/T7/gravitational-waves-kaggle-2022/train/546066aa9.npy
201,54e55acf5,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/54e55acf5.hdf5,54e55acf5,/media/viktor/T7/gravitational-waves-kaggle-2022/train/54e55acf5.npy
202,54e86cff5,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/54e86cff5.hdf5,54e86cff5,/media/viktor/T7/gravitational-waves-kaggle-2022/train/54e86cff5.npy
203,558631319,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/558631319.hdf5,558631319,/media/viktor/T7/gravitational-waves-kaggle-2022/train/558631319.npy
204,56be7cf87,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/56be7cf87.hdf5,56be7cf87,/media/viktor/T7/gravitational-waves-kaggle-2022/train/56be7cf87.npy
205,5716d1b2a,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/5716d1b2a.hdf5,5716d1b2a,/media/viktor/T7/gravitational-waves-kaggle-2022/train/5716d1b2a.npy
206,57967c42e,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/57967c42e.hdf5,57967c42e,/media/viktor/T7/gravitational-waves-kaggle-2022/train/57967c42e.npy
207,57ec3bee1,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/57ec3bee1.hdf5,57ec3bee1,/media/viktor/T7/gravitational-waves-kaggle-2022/train/57ec3bee1.npy
208,5804982ad,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/5804982ad.hdf5,5804982ad,/media/viktor/T7/gravitational-waves-kaggle-2022/train/5804982ad.npy
209,58ab2288e,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/58ab2288e.hdf5,58ab2288e,/media/viktor/T7/gravitational-waves-kaggle-2022/train/58ab2288e.npy
210,59b8fcb43,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/59b8fcb43.hdf5,59b8fcb43,/media/viktor/T7/gravitational-waves-kaggle-2022/train/59b8fcb43.npy
211,59bab8cce,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/59bab8cce.hdf5,59bab8cce,/media/viktor/T7/gravitational-waves-kaggle-2022/train/59bab8cce.npy
212,5a94c1fee,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/5a94c1fee.hdf5,5a94c1fee,/media/viktor/T7/gravitational-waves-kaggle-2022/train/5a94c1fee.npy
213,5b9f01d0f,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/5b9f01d0f.hdf5,5b9f01d0f,/media/viktor/T7/gravitational-waves-kaggle-2022/train/5b9f01d0f.npy
214,5c8b0fafb,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/5c8b0fafb.hdf5,5c8b0fafb,/media/viktor/T7/gravitational-waves-kaggle-2022/train/5c8b0fafb.npy
215,5c973f93b,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/5c973f93b.hdf5,5c973f93b,/media/viktor/T7/gravitational-waves-kaggle-2022/train/5c973f93b.npy
216,5e1579a97,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/5e1579a97.hdf5,5e1579a97,/media/viktor/T7/gravitational-waves-kaggle-2022/train/5e1579a97.npy
217,5e1a7fdf6,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/5e1a7fdf6.hdf5,5e1a7fdf6,/media/viktor/T7/gravitational-waves-kaggle-2022/train/5e1a7fdf6.npy
218,5eb13d27e,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/5eb13d27e.hdf5,5eb13d27e,/media/viktor/T7/gravitational-waves-kaggle-2022/train/5eb13d27e.npy
219,5f1a567b1,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/5f1a567b1.hdf5,5f1a567b1,/media/viktor/T7/gravitational-waves-kaggle-2022/train/5f1a567b1.npy
220,5fbeeade4,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/5fbeeade4.hdf5,5fbeeade4,/media/viktor/T7/gravitational-waves-kaggle-2022/train/5fbeeade4.npy
221,601cf959e,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/601cf959e.hdf5,601cf959e,/media/viktor/T7/gravitational-waves-kaggle-2022/train/601cf959e.npy
222,60f278723,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/60f278723.hdf5,60f278723,/media/viktor/T7/gravitational-waves-kaggle-2022/train/60f278723.npy
223,6100b0f2c,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6100b0f2c.hdf5,6100b0f2c,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6100b0f2c.npy
224,6112053b2,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6112053b2.hdf5,6112053b2,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6112053b2.npy
225,61669dba8,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/61669dba8.hdf5,61669dba8,/media/viktor/T7/gravitational-waves-kaggle-2022/train/61669dba8.npy
226,61d59830f,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/61d59830f.hdf5,61d59830f,/media/viktor/T7/gravitational-waves-kaggle-2022/train/61d59830f.npy
227,624188624,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/624188624.hdf5,624188624,/media/viktor/T7/gravitational-waves-kaggle-2022/train/624188624.npy
228,62a276084,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/62a276084.hdf5,62a276084,/media/viktor/T7/gravitational-waves-kaggle-2022/train/62a276084.npy
229,63516d7d8,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/63516d7d8.hdf5,63516d7d8,/media/viktor/T7/gravitational-waves-kaggle-2022/train/63516d7d8.npy
230,64026c8a5,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/64026c8a5.hdf5,64026c8a5,/media/viktor/T7/gravitational-waves-kaggle-2022/train/64026c8a5.npy
231,64866cb88,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/64866cb88.hdf5,64866cb88,/media/viktor/T7/gravitational-waves-kaggle-2022/train/64866cb88.npy
232,651ad768f,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/651ad768f.hdf5,651ad768f,/media/viktor/T7/gravitational-waves-kaggle-2022/train/651ad768f.npy
233,6554662f3,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6554662f3.hdf5,6554662f3,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6554662f3.npy
234,661a9029c,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/661a9029c.hdf5,661a9029c,/media/viktor/T7/gravitational-waves-kaggle-2022/train/661a9029c.npy
235,661b0d704,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/661b0d704.hdf5,661b0d704,/media/viktor/T7/gravitational-waves-kaggle-2022/train/661b0d704.npy
236,66ab88c85,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/66ab88c85.hdf5,66ab88c85,/media/viktor/T7/gravitational-waves-kaggle-2022/train/66ab88c85.npy
237,66c0f74d0,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/66c0f74d0.hdf5,66c0f74d0,/media/viktor/T7/gravitational-waves-kaggle-2022/train/66c0f74d0.npy
238,670ffd824,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/670ffd824.hdf5,670ffd824,/media/viktor/T7/gravitational-waves-kaggle-2022/train/670ffd824.npy
239,675201446,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/675201446.hdf5,675201446,/media/viktor/T7/gravitational-waves-kaggle-2022/train/675201446.npy
240,67a833214,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/67a833214.hdf5,67a833214,/media/viktor/T7/gravitational-waves-kaggle-2022/train/67a833214.npy
241,67afb087d,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/67afb087d.hdf5,67afb087d,/media/viktor/T7/gravitational-waves-kaggle-2022/train/67afb087d.npy
242,67b636706,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/67b636706.hdf5,67b636706,/media/viktor/T7/gravitational-waves-kaggle-2022/train/67b636706.npy
243,6874bc680,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6874bc680.hdf5,6874bc680,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6874bc680.npy
244,68848db68,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/68848db68.hdf5,68848db68,/media/viktor/T7/gravitational-waves-kaggle-2022/train/68848db68.npy
245,68aa2d9fe,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/68aa2d9fe.hdf5,68aa2d9fe,/media/viktor/T7/gravitational-waves-kaggle-2022/train/68aa2d9fe.npy
246,69196d998,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/69196d998.hdf5,69196d998,/media/viktor/T7/gravitational-waves-kaggle-2022/train/69196d998.npy
247,699e1051d,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/699e1051d.hdf5,699e1051d,/media/viktor/T7/gravitational-waves-kaggle-2022/train/699e1051d.npy
248,69fa4d39a,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/69fa4d39a.hdf5,69fa4d39a,/media/viktor/T7/gravitational-waves-kaggle-2022/train/69fa4d39a.npy
249,6aa71ee15,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6aa71ee15.hdf5,6aa71ee15,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6aa71ee15.npy
250,6bc766535,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6bc766535.hdf5,6bc766535,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6bc766535.npy
251,6be437d5a,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6be437d5a.hdf5,6be437d5a,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6be437d5a.npy
252,6c4cf4a61,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6c4cf4a61.hdf5,6c4cf4a61,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6c4cf4a61.npy
253,6c88462c0,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6c88462c0.hdf5,6c88462c0,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6c88462c0.npy
254,6cbd3ed51,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6cbd3ed51.hdf5,6cbd3ed51,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6cbd3ed51.npy
255,6cc04126c,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6cc04126c.hdf5,6cc04126c,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6cc04126c.npy
256,6cfe15d1d,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6cfe15d1d.hdf5,6cfe15d1d,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6cfe15d1d.npy
257,6dbd5ed82,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6dbd5ed82.hdf5,6dbd5ed82,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6dbd5ed82.npy
258,6e0db53d2,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6e0db53d2.hdf5,6e0db53d2,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6e0db53d2.npy
259,6e2c1b74f,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6e2c1b74f.hdf5,6e2c1b74f,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6e2c1b74f.npy
260,6e8d6d5af,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6e8d6d5af.hdf5,6e8d6d5af,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6e8d6d5af.npy
261,6f99fc924,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6f99fc924.hdf5,6f99fc924,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6f99fc924.npy
262,6ff04000b,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/6ff04000b.hdf5,6ff04000b,/media/viktor/T7/gravitational-waves-kaggle-2022/train/6ff04000b.npy
263,7293225a6,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/7293225a6.hdf5,7293225a6,/media/viktor/T7/gravitational-waves-kaggle-2022/train/7293225a6.npy
264,72ecbd37a,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/72ecbd37a.hdf5,72ecbd37a,/media/viktor/T7/gravitational-waves-kaggle-2022/train/72ecbd37a.npy
265,740e2d884,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/740e2d884.hdf5,740e2d884,/media/viktor/T7/gravitational-waves-kaggle-2022/train/740e2d884.npy
266,745a8ef1c,0,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/745a8ef1c.hdf5,745a8ef1c,/media/viktor/T7/gravitational-waves-kaggle-2022/train/745a8ef1c.npy
267,747eac1c9,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/747eac1c9.hdf5,747eac1c9,/media/viktor/T7/gravitational-waves-kaggle-2022/train/747eac1c9.npy
268,74cde7b2c,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/74cde7b2c.hdf5,74cde7b2c,/media/viktor/T7/gravitational-waves-kaggle-2022/train/74cde7b2c.npy
269,75817a831,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/75817a831.hdf5,75817a831,/media/viktor/T7/gravitational-waves-kaggle-2022/train/75817a831.npy
270,75880c20b,1,/media/viktor/T7/gravitational-waves-kaggle-2022/kaggle-data/train/75880c20b.hdf5,75880c20b,/media/viktor/T7/gravitational-waves-kaggle-2022/train/75880c20b.npy
